"","home_team","away_team","home_score","away_score","tournament","city","country","neutral","gameresult"
"12248","Other","Other",0,0,"Korea Cup","Incheon","South Korea",TRUE,"0"
"12249","Other","Uganda",1,1,"Friendly","Harare","Other",FALSE,"0"
"12250","Brazil","Russia",2,1,"FIFA World Cup","Seville","Spain",TRUE,"1"
"12251","Italy","Poland",0,0,"FIFA World Cup","Vigo","Spain",TRUE,"0"
"12252","Hungary","Other",10,1,"FIFA World Cup","Elche","Spain",TRUE,"1"
"12253","Norway","Denmark",2,1,"Nordic Championship","Oslo","Norway",FALSE,"1"
"12254","Other","Other",0,0,"FIFA World Cup","La Coruña","Spain",TRUE,"0"
"12255","Scotland","Other",5,2,"FIFA World Cup","Málaga","Spain",TRUE,"1"
"12256","England","France",3,1,"FIFA World Cup","Bilbao","Spain",TRUE,"1"
"12257","Germany","Other",1,2,"FIFA World Cup","Gijón","Spain",TRUE,"2"
"12258","Spain","Honduras",1,1,"FIFA World Cup","Valencia","Spain",FALSE,"0"
"12259","Chile","Austria",0,1,"FIFA World Cup","Oviedo","Spain",TRUE,"2"
"12260","Other","Other",1,1,"FIFA World Cup","Valladolid","Spain",TRUE,"0"
"12261","Other","Northern Ireland",0,0,"FIFA World Cup","Zaragoza","Spain",TRUE,"0"
"12262","Argentina","Hungary",4,1,"FIFA World Cup","Alicante","Spain",TRUE,"1"
"12263","Brazil","Scotland",4,1,"FIFA World Cup","Seville","Spain",TRUE,"1"
"12264","Italy","Peru",1,1,"FIFA World Cup","Vigo","Spain",TRUE,"0"
"12265","Belgium","Other",1,0,"FIFA World Cup","Elche","Spain",TRUE,"1"
"12266","Poland","Other",0,0,"FIFA World Cup","La Coruña","Spain",TRUE,"0"
"12267","Other","Other",3,0,"FIFA World Cup","Málaga","Spain",TRUE,"1"
"12268","England","Other",2,0,"FIFA World Cup","Bilbao","Spain",TRUE,"1"
"12269","Germany","Chile",4,1,"FIFA World Cup","Gijón","Spain",TRUE,"1"
"12270","Spain","Other",2,1,"FIFA World Cup","Valencia","Spain",FALSE,"1"
"12271","Other","Austria",0,2,"FIFA World Cup","Oviedo","Spain",TRUE,"2"
"12272","France","Other",4,1,"FIFA World Cup","Valladolid","Spain",TRUE,"1"
"12273","Other","Northern Ireland",1,1,"FIFA World Cup","Zaragoza","Spain",TRUE,"0"
"12274","Belgium","Hungary",1,1,"FIFA World Cup","Elche","Spain",TRUE,"0"
"12275","Poland","Peru",5,1,"FIFA World Cup","La Coruña","Spain",TRUE,"1"
"12276","Other","Scotland",2,2,"FIFA World Cup","Málaga","Spain",TRUE,"0"
"12277","Other","Other",1,0,"Friendly","Hammam Lif","Tunisia",FALSE,"1"
"12278","Argentina","Other",2,0,"FIFA World Cup","Alicante","Spain",TRUE,"1"
"12279","Brazil","Other",4,0,"FIFA World Cup","Seville","Spain",TRUE,"1"
"12280","Italy","Other",1,1,"FIFA World Cup","Vigo","Spain",TRUE,"0"
"12281","Other","Chile",3,2,"FIFA World Cup","Oviedo","Spain",TRUE,"1"
"12282","France","Other",1,1,"FIFA World Cup","Valladolid","Spain",TRUE,"0"
"12283","Other","Other",0,1,"FIFA World Cup","Zaragoza","Spain",TRUE,"2"
"12284","England","Other",1,0,"FIFA World Cup","Bilbao","Spain",TRUE,"1"
"12285","Germany","Austria",1,0,"FIFA World Cup","Gijón","Spain",TRUE,"1"
"12286","Spain","Northern Ireland",0,1,"FIFA World Cup","Valencia","Spain",FALSE,"2"
"12287","Other","Other",1,2,"Friendly","Tunis","Tunisia",FALSE,"2"
"12288","Other","Other",1,1,"Friendly","Maputo","Other",FALSE,"0"
"12289","Trinidad and Tobago","Other",2,3,"Friendly","Port of Spain","Trinidad and Tobago",FALSE,"2"
"12290","Austria","France",0,1,"FIFA World Cup","Madrid","Spain",TRUE,"2"
"12291","Poland","Belgium",3,0,"FIFA World Cup","Barcelona","Spain",TRUE,"1"
"12292","Germany","England",0,0,"FIFA World Cup","Madrid","Spain",TRUE,"0"
"12293","Italy","Argentina",2,1,"FIFA World Cup","Barcelona","Spain",TRUE,"1"
"12294","Austria","Northern Ireland",2,2,"FIFA World Cup","Madrid","Spain",TRUE,"0"
"12295","Belgium","Russia",0,1,"FIFA World Cup","Barcelona","Spain",TRUE,"2"
"12296","Argentina","Brazil",1,3,"FIFA World Cup","Barcelona","Spain",TRUE,"2"
"12297","Spain","Germany",1,2,"FIFA World Cup","Madrid","Spain",FALSE,"2"
"12298","France","Northern Ireland",4,1,"FIFA World Cup","Madrid","Spain",TRUE,"1"
"12299","Poland","Russia",0,0,"FIFA World Cup","Barcelona","Spain",TRUE,"0"
"12300","Italy","Brazil",3,2,"FIFA World Cup","Barcelona","Spain",TRUE,"1"
"12301","Spain","England",0,0,"FIFA World Cup","Madrid","Spain",FALSE,"0"
"12302","Malawi","Other",0,1,"Friendly","Blantyre","Other",FALSE,"2"
"12303","Germany","France",3,3,"FIFA World Cup","Seville","Spain",TRUE,"0"
"12304","Malawi","Other",2,0,"Friendly","Lilongwe","Other",FALSE,"1"
"12305","Poland","Italy",0,2,"FIFA World Cup","Barcelona","Spain",TRUE,"2"
"12306","Poland","France",3,2,"FIFA World Cup","Alicante","Spain",TRUE,"1"
"12307","Finland","Other",3,2,"Friendly","Helsinki","Finland",FALSE,"1"
"12308","Italy","Germany",3,1,"FIFA World Cup","Madrid","Spain",TRUE,"1"
"12309","China PR","Other",2,0,"Friendly","Beijing","China PR",FALSE,"1"
"12310","China PR","Other",3,3,"Friendly","Beijing","China PR",FALSE,"0"
"12311","Other","Other",0,0,"Friendly","Beijing","China PR",TRUE,"0"
"12312","Other","Other",2,3,"Friendly","Salisbury","Other",FALSE,"2"
"12313","Other","Other",1,4,"Friendly","Tórshavn","Other",FALSE,"2"
"12314","Other","Other",0,4,"Friendly","Gøta","Other",FALSE,"2"
"12315","Malaysia","Other",0,2,"Merdeka Tournament","Kuala Lumpur","Malaysia",FALSE,"2"
"12316","Other","Thailand",0,0,"Merdeka Tournament","Kuala Lumpur","Malaysia",TRUE,"0"
"12317","Other","Ghana",0,3,"Merdeka Tournament","Kuala Lumpur","Malaysia",TRUE,"2"
"12318","Other","Other",1,0,"Merdeka Tournament","Kuala Lumpur","Malaysia",TRUE,"1"
"12319","Malaysia","Other",4,1,"Friendly","Dhaka","Other",TRUE,"1"
"12320","Denmark","Finland",3,2,"Nordic Championship","Copenhagen","Denmark",FALSE,"1"
"12321","Indonesia","Senegal",2,2,"Merdeka Tournament","Kuala Lumpur","Malaysia",TRUE,"0"
"12322","Norway","Sweden",1,0,"Nordic Championship","Oslo","Norway",FALSE,"1"
"12323","Thailand","Ghana",1,4,"Merdeka Tournament","Kota Bharu","Malaysia",TRUE,"2"
"12324","Other","Other",3,0,"Merdeka Tournament","George Town","Malaysia",TRUE,"1"
"12325","Malaysia","Senegal",1,0,"Merdeka Tournament","Kuantan","Malaysia",FALSE,"1"
"12326","Other","Thailand",2,0,"Merdeka Tournament","Kuala Lumpur","Malaysia",TRUE,"1"
"12327","Other","Senegal",2,2,"Merdeka Tournament","Kuala Lumpur","Malaysia",TRUE,"0"
"12328","Other","Other",2,0,"Friendly","Saint-Pierre","Other",TRUE,"1"
"12329","Other","Other",1,0,"Friendly","Bujumbura","Other",FALSE,"1"
"12330","France","Poland",0,4,"Friendly","Paris","France",FALSE,"2"
"12331","Other","Netherlands",1,1,"UEFA Euro qualification","Reykjavík","Other",FALSE,"0"
"12332","Other","Other",0,1,"Friendly","Saint-Pierre","Other",FALSE,"2"
"12333","Romania","Denmark",1,0,"Friendly","Bucharest","Other",FALSE,"1"
"12334","Other","Other",1,1,"Friendly","Saint-Pierre","Other",FALSE,"0"
"12335","Switzerland","Bulgaria",3,2,"Friendly","St. Gallen","Switzerland",FALSE,"1"
"12336","Finland","Poland",2,3,"UEFA Euro qualification","Kuopio","Finland",FALSE,"2"
"12337","Other","Other",0,1,"Friendly","Reykjavík","Other",FALSE,"2"
"12338","Romania","Sweden",2,0,"UEFA Euro qualification","Bucharest","Other",FALSE,"1"
"12339","Malawi","Other",2,0,"African Cup of Nations qualification","Lilongwe","Other",FALSE,"1"
"12340","Other","Uganda",1,1,"African Cup of Nations qualification","Dar es Salaam","Other",FALSE,"0"
"12341","Other","Other",0,1,"African Cup of Nations qualification","Mogadishu","Other",FALSE,"2"
"12342","Austria","Other",5,0,"UEFA Euro qualification","Vienna","Austria",FALSE,"1"
"12343","Other","Other",2,2,"Friendly","Burgas","Other",FALSE,"0"
"12344","Denmark","England",2,2,"UEFA Euro qualification","Copenhagen","Denmark",FALSE,"0"
"12345","Finland","Other",0,2,"UEFA Euro qualification","Helsinki","Finland",FALSE,"2"
"12346","Germany","Belgium",0,0,"Friendly","Munich","Germany",FALSE,"0"
"12347","Hungary","Other",5,0,"Friendly","Győr","Hungary",FALSE,"1"
"12348","Netherlands","Other",2,1,"UEFA Euro qualification","Rotterdam","Netherlands",FALSE,"1"
"12349","Wales","Norway",1,0,"UEFA Euro qualification","Swansea","Wales",FALSE,"1"
"12350","Other","Other",3,2,"African Cup of Nations qualification","Kampala","Uganda",FALSE,"1"
"12351","Egypt","Zambia",3,5,"Friendly","Cairo","Egypt",FALSE,"2"
"12352","Other","Other",1,1,"Friendly","Bobo Dioulasso","Other",FALSE,"0"
"12353","Egypt","Zambia",0,0,"Friendly","Cairo","Egypt",FALSE,"0"
"12354","Saudi Arabia","Other",2,1,"Friendly","Riyadh","Saudi Arabia",FALSE,"1"
"12355","Other","Other",0,2,"African Cup of Nations qualification","Harare","Other",FALSE,"2"
"12356","Other","Other",0,1,"Other","Kallang","Singapore",FALSE,"2"
"12357","Belgium","Switzerland",3,0,"UEFA Euro qualification","Brussels","Belgium",FALSE,"1"
"12358","Other","Sweden",2,2,"UEFA Euro qualification","Bratislava","Other",FALSE,"0"
"12359","France","Hungary",1,0,"Friendly","Paris","France",FALSE,"1"
"12360","Other","Other",7,0,"Other","Kallang","Singapore",FALSE,"1"
"12361","Other","Other",0,2,"UEFA Euro qualification","Luxembourg","Other",FALSE,"2"
"12362","Other","Other",0,4,"Other","Kallang","Singapore",TRUE,"2"
"12363","Portugal","Poland",2,1,"UEFA Euro qualification","Lisbon","Portugal",FALSE,"1"
"12364","Other","Other",2,0,"Other","Kallang","Singapore",TRUE,"1"
"12365","Saudi Arabia","Other",0,0,"Friendly","Riyadh","Saudi Arabia",FALSE,"0"
"12366","Austria","Northern Ireland",2,0,"UEFA Euro qualification","Vienna","Austria",FALSE,"1"
"12367","England","Germany",1,2,"Friendly","London","England",FALSE,"2"
"12368","Republic of Ireland","Other",2,0,"UEFA Euro qualification","Dublin","Republic of Ireland",FALSE,"1"
"12369","Norway","Other",3,1,"UEFA Euro qualification","Oslo","Norway",FALSE,"1"
"12370","Other","Finland",2,0,"UEFA Euro qualification","Moscow","Other",FALSE,"1"
"12371","Scotland","Other",2,0,"UEFA Euro qualification","Glasgow","Scotland",FALSE,"1"
"12372","Other","Other",5,0,"Other","Kallang","Singapore",TRUE,"1"
"12373","Other","Other",7,0,"Friendly","Sofia","Other",FALSE,"1"
"12374","Indonesia","Other",0,0,"Other","Kallang","Singapore",TRUE,"0"
"12375","Other","Norway",2,2,"UEFA Euro qualification","Sofia","Other",FALSE,"0"
"12376","Other","Other",1,1,"Friendly","Nicosia","Other",FALSE,"0"
"12377","Denmark","Other",1,3,"Friendly","Copenhagen","Denmark",FALSE,"2"
"12378","Italy","Switzerland",0,1,"Friendly","Rome","Italy",FALSE,"2"
"12379","Other","Other",1,2,"Friendly","Dakar","Other",FALSE,"2"
"12380","Spain","Other",1,0,"UEFA Euro qualification","Málaga","Spain",FALSE,"1"
"12381","Other","Other",1,0,"UEFA Euro qualification","Izmir","Other",FALSE,"1"
"12382","Other","Other",1,0,"Friendly","Monrovia","Other",FALSE,"1"
"12383","Other","Other",2,2,"Friendly","Lomé","Other",FALSE,"0"
"12384","Other","Denmark",1,2,"UEFA Euro qualification","Luxembourg","Other",FALSE,"2"
"12385","Netherlands","France",1,2,"Friendly","Rotterdam","Netherlands",FALSE,"2"
"12386","Other","Other",3,1,"Friendly","Kallang","Singapore",FALSE,"1"
"12387","Other","Ghana",1,2,"Friendly","Luanda","Other",FALSE,"2"
"12388","Other","Sweden",0,1,"UEFA Euro qualification","Nicosia","Other",FALSE,"2"
"12389","Italy","Other",2,2,"UEFA Euro qualification","Milan","Italy",FALSE,"0"
"12390","Kuwait","Norway",1,0,"Friendly","Kuwait City","Kuwait",FALSE,"1"
"12391","Other","Other",2,1,"CECAFA Cup","Kampala","Uganda",FALSE,"1"
"12392","Kenya","Other",2,0,"CECAFA Cup","Jinja","Uganda",TRUE,"1"
"12393","Other","Other",3,1,"African Cup of Nations qualification","Bamako","Other",FALSE,"1"
"12394","Other","Senegal",0,0,"African Cup of Nations qualification","Niamey","Other",FALSE,"0"
"12395","Other","Other",0,3,"CECAFA Cup","Kampala","Uganda",TRUE,"2"
"12396","Other","Other",3,0,"African Cup of Nations qualification","Lomé","Other",FALSE,"1"
"12397","Malawi","Other",1,1,"CECAFA Cup","Kampala","Uganda",TRUE,"0"
"12398","Austria","Other",4,0,"UEFA Euro qualification","Vienna","Austria",FALSE,"1"
"12399","Other","Other",0,1,"UEFA Euro qualification","Sofia","Other",FALSE,"2"
"12400","Other","Romania",4,1,"Friendly","Karl-Marx-Stadt","Other",FALSE,"1"
"12401","Other","England",0,3,"UEFA Euro qualification","Salonica","Other",FALSE,"2"
"12402","Republic of Ireland","Spain",3,3,"UEFA Euro qualification","Dublin","Republic of Ireland",FALSE,"0"
"12403","Northern Ireland","Germany",1,0,"UEFA Euro qualification","Belfast","Other",FALSE,"1"
"12404","Switzerland","Scotland",2,0,"UEFA Euro qualification","Berne","Switzerland",FALSE,"1"
"12405","Other","Other",1,0,"CECAFA Cup","Kampala","Uganda",FALSE,"1"
"12406","Other","Other",0,1,"CECAFA Cup","Kampala","Uganda",TRUE,"2"
"12407","Malawi","Other",2,0,"CECAFA Cup","Kampala","Uganda",TRUE,"1"
"12408","Other","Other",1,1,"CECAFA Cup","Kampala","Uganda",FALSE,"0"
"12409","Kenya","Other",2,2,"CECAFA Cup","Jinja","Uganda",TRUE,"0"
"12410","Kenya","Other",2,1,"CECAFA Cup","Jinja","Uganda",TRUE,"1"
"12411","Other","Other",3,0,"CECAFA Cup","Kampala","Uganda",FALSE,"1"
"12412","Other","Other",0,3,"CECAFA Cup","Kampala","Uganda",TRUE,"2"
"12413","Other","Other",1,1,"CECAFA Cup","Kampala","Uganda",FALSE,"0"
"12414","Other","Other",1,0,"African Cup of Nations qualification","Banjul","Other",FALSE,"1"
"12415","Other","Other",1,0,"African Cup of Nations qualification","Dakar","Other",FALSE,"1"
"12416","Other","Other",0,1,"African Cup of Nations qualification","Freetown","Other",FALSE,"2"
"12417","Other","Switzerland",1,3,"Friendly","Athens","Other",FALSE,"2"
"12418","Italy","Romania",0,0,"UEFA Euro qualification","Florence","Italy",FALSE,"0"
"12419","Other","Other",3,1,"Friendly","Tunis","Tunisia",FALSE,"1"
"12420","Other","Northern Ireland",0,0,"UEFA Euro qualification","Tirana","Other",FALSE,"0"
"12421","Belgium","Scotland",3,2,"UEFA Euro qualification","Brussels","Belgium",FALSE,"1"
"12422","England","Other",9,0,"UEFA Euro qualification","London","England",FALSE,"1"
"12423","Other","Wales",4,4,"UEFA Euro qualification","Titograd","Other",FALSE,"0"
"12424","Other","Netherlands",0,6,"UEFA Euro qualification","Aachen","Germany",TRUE,"2"
"12425","Other","Other",0,1,"Friendly","Tunis","Tunisia",FALSE,"2"
"12426","Other","Other",1,0,"Friendly","Ioannina","Other",FALSE,"1"
"12427","Other","Trinidad and Tobago",2,2,"Friendly","Hamilton","Other",FALSE,"0"
"12428","Other","Bulgaria",0,0,"Friendly","Attard","Other",FALSE,"0"
"12429","Other","Bulgaria",1,7,"Friendly","Attard","Other",FALSE,"2"
"12430","Other","Trinidad and Tobago",2,2,"Friendly","Hamilton","Other",FALSE,"0"
"12431","Other","Other",0,1,"Friendly","Abidjan","Other",FALSE,"2"
"12432","Other","Other",1,1,"Friendly","Porto-Novo","Other",FALSE,"0"
"12433","Egypt","Hungary",1,0,"Friendly","Cairo","Egypt",FALSE,"1"
"12434","Egypt","Hungary",0,2,"Friendly","Cairo","Egypt",FALSE,"2"
"12435","Other","Senegal",2,0,"Friendly","Niamey","Other",FALSE,"1"
"12436","Other","Romania",1,1,"Friendly","Istanbul","Other",FALSE,"0"
"12437","Other","Other",1,2,"Friendly","Marsa","Other",FALSE,"2"
"12438","Other","Other",1,0,"Friendly","Dakar","Other",FALSE,"1"
"12439","Other","Romania",1,3,"Friendly","Lárisa","Other",FALSE,"2"
"12440","Other","Other",2,0,"Friendly","Nouakchott","Other",FALSE,"1"
"12441","Other","Other",2,0,"Friendly","Dakar","Other",FALSE,"1"
"12442","Other","Other",0,1,"Friendly","Freetown","Other",FALSE,"2"
"12443","Other","Other",1,0,"Friendly","Sfax","Tunisia",FALSE,"1"
"12444","Other","Other",0,2,"Friendly","Tunis","Tunisia",FALSE,"2"
"12445","Other","Italy",1,1,"UEFA Euro qualification","Limassol","Other",FALSE,"0"
"12446","Other","Other",2,2,"Friendly","Damascus","Other",FALSE,"0"
"12447","Other","Other",1,1,"Friendly","Conakry","Other",FALSE,"0"
"12448","Portugal","France",0,3,"Friendly","Guimarães","Portugal",FALSE,"2"
"12449","Spain","Netherlands",1,0,"UEFA Euro qualification","Seville","Spain",FALSE,"1"
"12450","Other","Other",0,0,"Friendly","Lagos","Other",FALSE,"0"
"12451","Other","Other",0,1,"Friendly","Banjul","Other",FALSE,"2"
"12452","Other","Other",1,0,"CFU Caribbean Cup qualification","Basse-Terre","Other",FALSE,"1"
"12453","Other","Other",1,1,"Friendly","Kaduna","Other",FALSE,"0"
"12454","Other","Martinique",1,3,"CFU Caribbean Cup qualification","Kingstown","Other",FALSE,"2"
"12455","Other","Other",2,1,"Friendly","Auckland","Other",FALSE,"1"
"12456","Other","Other",2,0,"Friendly","Yaoundé","Other",FALSE,"1"
"12457","England","Wales",2,1,"British Championship","London","England",FALSE,"1"
"12458","Other","Other",2,1,"Friendly","Dresden","Other",FALSE,"1"
"12459","Other","Other",3,2,"Friendly","Abidjan","Other",FALSE,"1"
"12460","Portugal","Germany",1,0,"Friendly","Lisbon","Portugal",FALSE,"1"
"12461","Other","Other",1,1,"Friendly","Douala","Other",FALSE,"0"
"12462","Other","Other",0,2,"Friendly","Melbourne","Other",FALSE,"2"
"12463","Other","Other",1,1,"Friendly","Bamako","Other",FALSE,"0"
"12464","Other","Nigeria",0,0,"Friendly","Libreville","Other",FALSE,"0"
"12465","Other","Other",1,0,"CFU Caribbean Cup qualification","Bridgetown","Other",FALSE,"1"
"12466","Other","Other",1,2,"CFU Caribbean Cup qualification","Roseau","Other",FALSE,"2"
"12467","Japan","South Korea",1,1,"Friendly","Tokyo","Japan",FALSE,"0"
"12468","Other","Other",0,0,"CFU Caribbean Cup qualification","Bridgetown","Other",FALSE,"0"
"12469","Romania","Other",3,1,"Friendly","Târgu Mureș","Other",FALSE,"1"
"12470","Other","Other",1,0,"Friendly","Dakar","Other",FALSE,"1"
"12471","Other","Other",0,0,"Friendly","Dakar","Other",FALSE,"0"
"12472","Costa Rica","Mexico",0,1,"Friendly","San José","Other",FALSE,"2"
"12473","Other","Finland",3,1,"Friendly","Magdeburg","Other",FALSE,"1"
"12474","Other","Other",2,3,"Friendly","Libreville","Other",FALSE,"2"
"12475","Other","Other",0,2,"Friendly","Porto-Novo","Other",FALSE,"2"
"12476","Other","Other",2,2,"Friendly","Addis Abeba","Other",FALSE,"0"
"12477","Other","Other",0,0,"Friendly","Addis Abeba","Other",FALSE,"0"
"12478","Mexico","Costa Rica",1,0,"Friendly","Mexico City","Mexico",FALSE,"1"
"12479","France","Russia",1,1,"Friendly","Paris","France",FALSE,"0"
"12480","Poland","Bulgaria",3,1,"Friendly","Łódź","Poland",FALSE,"1"
"12481","Other","Other",1,0,"Friendly","Sousse","Tunisia",FALSE,"1"
"12482","Other","Other",0,2,"Friendly","Lomé","Other",FALSE,"2"
"12483","Other","Other",1,1,"UEFA Euro qualification","Nicosia","Other",FALSE,"0"
"12484","Other","Other",8,1,"Friendly","Addis Abeba","Other",FALSE,"1"
"12485","Other","Hungary",2,6,"UEFA Euro qualification","Luxembourg","Other",FALSE,"2"
"12486","Other","Other",4,2,"Friendly","Addis Abeba","Other",FALSE,"1"
"12487","Other","Germany",1,2,"UEFA Euro qualification","Tirana","Other",FALSE,"2"
"12488","Other","Other",0,2,"Friendly","Cotonou","Other",FALSE,"2"
"12489","England","Other",0,0,"UEFA Euro qualification","London","England",FALSE,"0"
"12490","Other","Belgium",1,2,"UEFA Euro qualification","Leipzig","Other",FALSE,"2"
"12491","Other","Other",0,1,"UEFA Euro qualification","Attard","Other",FALSE,"2"
"12492","Northern Ireland","Other",2,1,"UEFA Euro qualification","Belfast","Other",FALSE,"1"
"12493","Romania","Other",0,2,"Friendly","Timişoara","Other",FALSE,"2"
"12494","Scotland","Switzerland",2,2,"UEFA Euro qualification","Glasgow","Scotland",FALSE,"0"
"12495","Other","Uganda",0,1,"Friendly","Addis Abeba","Other",FALSE,"2"
"12496","Other","Other",2,3,"CFU Caribbean Cup qualification","Basse-Terre","Other",FALSE,"2"
"12497","Other","Other",1,0,"Friendly","Brazzaville","Other",FALSE,"1"
"12498","Other","Uganda",2,1,"Friendly","Addis Abeba","Other",FALSE,"1"
"12499","Other","Other",3,0,"African Cup of Nations qualification","Maputo","Other",FALSE,"1"
"12500","Other","Mexico",0,2,"Friendly","Los Angeles","United States",TRUE,"2"
"12501","Other","Other",6,2,"African Cup of Nations qualification","Algiers","Other",FALSE,"1"
